ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROFILE;ACCOUNT_ID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ARN;ACCOUNT_ORG;ACCOUNT_TAGS;REGION;RESOURCE_ID;RESOURCE_ARN
2025-07-03T18:13:33.798139;prowler-aws-rds_instance_no_public_access-058264182205-us-east-1-lazsa-productpoc-mysql-rds;aws;rds_instance_no_public_access;Ensure there are no Public Accessible RDS instances.;;PASS;RDS Instance lazsa-productpoc-mysql-rds is not Publicly Accessible.;rds;;critical;AwsRdsDbInstance;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Ensure there are no Public Accessible RDS instances.;Publicly accessible databases could expose sensitive data to bad actors.;https://docs.aws.amazon.com/config/latest/developerguide/rds-instance-public-access-check.html;Using an AWS Config rule check for RDS public instances periodically and check there is a business reason for it.;https://docs.aws.amazon.com/config/latest/developerguide/rds-instance-public-access-check.html;https://docs.bridgecrew.io/docs/public_2#cloudformation;https://docs.bridgecrew.io/docs/public_2#terraform;aws rds modify-db-instance --db-instance-identifier <db_instance_id> --no-publicly-accessible --apply-immediately;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-publicly-accessible.html;HIPAA: 164_308_a_3_i, 164_312_a_1 | CIS-1.5: 2.3.3 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_13_1, 3_13_2, 3_13_5 | PCI-3.2.1: rds | AWS-Foundational-Security-Best-Practices: rds | CISA: your-systems-3, your-data-2 | ISO27001-2013: A.12.6, A.13.1 | FedRAMP-Low-Revision-4: ac-3, ac-17, cm-2, sc-7 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g, 11.10-k | AWS-Audit-Manager-Control-Tower-Guardrails: 4.0.1, 4.1.1 | SOC2: cc_6_2 | NIST-800-53-Revision-5: ac_2_6, ac_3, ac_3_7, ac_4_21, ac_6, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, mp_2, sc_7_2, sc_7_3, sc_7_7, sc_7_9_a, sc_7_11, sc_7_12, sc_7_16, sc_7_20, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_b, sc_7_c, sc_25 | NIST-CSF-1.1: ac_3, ac_5, ds_5, ip_8, pt_4 | FedRamp-Moderate-Revision-4: ac-3, ac-4, ac-6, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FFIEC: d3-pc-im-b-1 | CIS-2.0: 2.3.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP07 | MITRE-ATTACK: T1530 | RBI-Cyber-Security-Framework: annex_i_1_3 | NIST-800-53-Revision-4: ac_4, ac_6, ac_21, sc_7_3, sc_7;internet-exposed;;;;;58264182205;;;;;;us-east-1;lazsa-productpoc-mysql-rds;arn:aws:rds:us-east-1:058264182205:db:lazsa-productpoc-mysql-rds
2025-07-03T18:13:33.798139;prowler-aws-rds_instance_storage_encrypted-058264182205-us-east-1-lazsa-productpoc-cadence-rds;aws;rds_instance_storage_encrypted;Check if RDS instances storage is encrypted.;;PASS;RDS Instance lazsa-productpoc-cadence-rds is encrypted.;rds;;medium;AwsRdsDbInstance;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Check if RDS instances storage is encrypted.;If not enabled sensitive information at rest is not protected.;https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html;Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.;https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html;https://docs.bridgecrew.io/docs/general_4#cloudformation;https://docs.bridgecrew.io/docs/general_4#terraform;aws rds create-db-instance --db-instance-identifier <db_instance_id> --db-instance-class <instance_class> --engine <engine> --storage-encrypted true;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-encryption-enabled.html;HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_e_2_ii | CIS-1.5: 2.3.1 | NIST-800-171-Revision-2: 3_13_11, 3_13_16 | AWS-Foundational-Security-Best-Practices: rds | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | ENS-RD2022: mp.si.2.aws.rds.1 | CISA: your-systems-3, your-data-1, your-data-2 | CIS-1.4: 2.3.1 | ISO27001-2013: A.10.1 | GxP-21-CFR-Part-11: 11.10-c, 11.30 | GDPR: article_32 | AWS-Audit-Manager-Control-Tower-Guardrails: 5.0.1 | NIST-800-53-Revision-5: au_9_3, cp_9_d, cp_9_8, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | NIST-CSF-1.1: ds_1 | FedRamp-Moderate-Revision-4: sc-28 | FFIEC: d3-pc-am-b-12 | CIS-2.0: 2.3.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | MITRE-ATTACK: T1119, T1530 | RBI-Cyber-Security-Framework: annex_i_1_3 | NIST-800-53-Revision-4: sc_28;;;;;;58264182205;;;;;;us-east-1;lazsa-productpoc-cadence-rds;arn:aws:rds:us-east-1:058264182205:db:lazsa-productpoc-cadence-rds
2025-07-03T18:13:33.798139;prowler-aws-rds_instance_storage_encrypted-058264182205-us-east-1-lazsa-productpoc-kong-rds;aws;rds_instance_storage_encrypted;Check if RDS instances storage is encrypted.;;PASS;RDS Instance lazsa-productpoc-kong-rds is encrypted.;rds;;medium;AwsRdsDbInstance;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Check if RDS instances storage is encrypted.;If not enabled sensitive information at rest is not protected.;https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html;Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.;https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html;https://docs.bridgecrew.io/docs/general_4#cloudformation;https://docs.bridgecrew.io/docs/general_4#terraform;aws rds create-db-instance --db-instance-identifier <db_instance_id> --db-instance-class <instance_class> --engine <engine> --storage-encrypted true;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-encryption-enabled.html;HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_e_2_ii | CIS-1.5: 2.3.1 | NIST-800-171-Revision-2: 3_13_11, 3_13_16 | AWS-Foundational-Security-Best-Practices: rds | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | ENS-RD2022: mp.si.2.aws.rds.1 | CISA: your-systems-3, your-data-1, your-data-2 | CIS-1.4: 2.3.1 | ISO27001-2013: A.10.1 | GxP-21-CFR-Part-11: 11.10-c, 11.30 | GDPR: article_32 | AWS-Audit-Manager-Control-Tower-Guardrails: 5.0.1 | NIST-800-53-Revision-5: au_9_3, cp_9_d, cp_9_8, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | NIST-CSF-1.1: ds_1 | FedRamp-Moderate-Revision-4: sc-28 | FFIEC: d3-pc-am-b-12 | CIS-2.0: 2.3.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | MITRE-ATTACK: T1119, T1530 | RBI-Cyber-Security-Framework: annex_i_1_3 | NIST-800-53-Revision-4: sc_28;;;;;;58264182205;;;;;;us-east-1;lazsa-productpoc-kong-rds;arn:aws:rds:us-east-1:058264182205:db:lazsa-productpoc-kong-rds
2025-07-03T18:13:33.798139;prowler-aws-rds_instance_storage_encrypted-058264182205-us-east-1-lazsa-productpoc-mysql-rds;aws;rds_instance_storage_encrypted;Check if RDS instances storage is encrypted.;;PASS;RDS Instance lazsa-productpoc-mysql-rds is encrypted.;rds;;medium;AwsRdsDbInstance;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Check if RDS instances storage is encrypted.;If not enabled sensitive information at rest is not protected.;https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html;Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.;https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html;https://docs.bridgecrew.io/docs/general_4#cloudformation;https://docs.bridgecrew.io/docs/general_4#terraform;aws rds create-db-instance --db-instance-identifier <db_instance_id> --db-instance-class <instance_class> --engine <engine> --storage-encrypted true;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-encryption-enabled.html;HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_e_2_ii | CIS-1.5: 2.3.1 | NIST-800-171-Revision-2: 3_13_11, 3_13_16 | AWS-Foundational-Security-Best-Practices: rds | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | ENS-RD2022: mp.si.2.aws.rds.1 | CISA: your-systems-3, your-data-1, your-data-2 | CIS-1.4: 2.3.1 | ISO27001-2013: A.10.1 | GxP-21-CFR-Part-11: 11.10-c, 11.30 | GDPR: article_32 | AWS-Audit-Manager-Control-Tower-Guardrails: 5.0.1 | NIST-800-53-Revision-5: au_9_3, cp_9_d, cp_9_8, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | NIST-CSF-1.1: ds_1 | FedRamp-Moderate-Revision-4: sc-28 | FFIEC: d3-pc-am-b-12 | CIS-2.0: 2.3.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | MITRE-ATTACK: T1119, T1530 | RBI-Cyber-Security-Framework: annex_i_1_3 | NIST-800-53-Revision-4: sc_28;;;;;;58264182205;;;;;;us-east-1;lazsa-productpoc-mysql-rds;arn:aws:rds:us-east-1:058264182205:db:lazsa-productpoc-mysql-rds
2025-07-03T18:13:33.798139;prowler-aws-rds_instance_transport_encrypted-058264182205-us-east-1-lazsa-productpoc-kong-rds;aws;rds_instance_transport_encrypted;Check if RDS instances client connections are encrypted (Microsoft SQL Server and PostgreSQL).;;FAIL;RDS Instance lazsa-productpoc-kong-rds connections are not encrypted.;rds;;high;AwsRdsDbInstance;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Check if RDS instances client connections are encrypted (Microsoft SQL Server and PostgreSQL).;If not enabled sensitive information at transit is not protected.;https://aws.amazon.com/premiumsupport/knowledge-center/rds-connect-ssl-connection/;Ensure that Microsoft SQL Server and PostgreSQL instances provisioned with Amazon RDS have Transport Encryption feature enabled in order to meet security and compliance requirements.;https://aws.amazon.com/premiumsupport/knowledge-center/rds-connect-ssl-connection/;;;aws rds modify-db-parameter-group --region <REGION_NAME> --db-parameter-group-name <PARAMETER_GROUP_NAME> --parameters ParameterName='rds.force_ssl',ParameterValue='1',ApplyMethod='pending-reboot';https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/transport-encryption.html;MITRE-ATTACK: T1040, T1530;encryption;;;;;58264182205;;;;;;us-east-1;lazsa-productpoc-kong-rds;arn:aws:rds:us-east-1:058264182205:db:lazsa-productpoc-kong-rds
2025-07-03T18:13:33.798139;prowler-aws-resourceexplorer2_indexes_found-058264182205-us-east-1-058264182205;aws;resourceexplorer2_indexes_found;Resource Explorer Indexes Found;;FAIL;No Resource Explorer Indexes found.;resourceexplorer2;;low;Other;;;Resource Explorer Indexes Found;Not having Resource Explorer indexes can result in increased complexity and overhead in managing your resources, as well as increased risk of security and compliance issues.;;Create indexes;https://docs.aws.amazon.com/resource-explorer/latest/userguide/manage-service-turn-on-region.html;;;;;ENS-RD2022: op.exp.1.aws.re.1;;;;;;58264182205;;;;;;us-east-1;058264182205;arn:aws:iam::058264182205:root
2025-07-03T18:13:33.798139;prowler-aws-route53_public_hosted_zones_cloudwatch_logging_enabled-058264182205-us-east-1-Z06310842I8H000T4ZXAF;aws;route53_public_hosted_zones_cloudwatch_logging_enabled;Check if Route53 public hosted zones are logging queries to CloudWatch Logs.;;FAIL;Route53 Public Hosted Zone Z06310842I8H000T4ZXAF has query logging disabled.;route53;;medium;AwsRoute53HostedZone;;owner=calibo | environment=dev | cost_code=ibdp | tenant=rbac;Check if Route53 public hosted zones are logging queries to CloudWatch Logs.;"If logs are not enabled; monitoring of service use and threat analysis is not possible.";https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/monitoring-hosted-zones-with-cloudwatch.html;Enable CloudWatch logs and define metrics and uses cases for the events recorded.;https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/monitoring-hosted-zones-with-cloudwatch.html;;;aws route53 create-query-logging-config  --hosted-zone-id <zone_id>  --cloud-watch-logs-log-group-arn <log_group_arn>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Route53/enable-query-logging.html;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01;forensics-ready;;;;;58264182205;;;;;;us-east-1;Z06310842I8H000T4ZXAF;arn:aws:route53:::hostedzone/Z06310842I8H000T4ZXAF
2025-07-03T18:13:33.798139;prowler-aws-route53_public_hosted_zones_cloudwatch_logging_enabled-058264182205-us-east-1-Z07873533QUKK56938FSO;aws;route53_public_hosted_zones_cloudwatch_logging_enabled;Check if Route53 public hosted zones are logging queries to CloudWatch Logs.;;FAIL;Route53 Public Hosted Zone Z07873533QUKK56938FSO has query logging disabled.;route53;;medium;AwsRoute53HostedZone;;owner=calibo | Project=CaliboAccelerate | Owner=Sunny Singh | CreatedBy=Terraform | Environment=Pentest | Application=pentestnew | cost_code=ibdp | tenant=pentestnew;Check if Route53 public hosted zones are logging queries to CloudWatch Logs.;"If logs are not enabled; monitoring of service use and threat analysis is not possible.";https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/monitoring-hosted-zones-with-cloudwatch.html;Enable CloudWatch logs and define metrics and uses cases for the events recorded.;https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/monitoring-hosted-zones-with-cloudwatch.html;;;aws route53 create-query-logging-config  --hosted-zone-id <zone_id>  --cloud-watch-logs-log-group-arn <log_group_arn>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Route53/enable-query-logging.html;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01;forensics-ready;;;;;58264182205;;;;;;us-east-1;Z07873533QUKK56938FSO;arn:aws:route53:::hostedzone/Z07873533QUKK56938FSO
2025-07-03T18:13:33.798139;prowler-aws-route53_public_hosted_zones_cloudwatch_logging_enabled-058264182205-us-east-1-Z0332362F8PDXTHZBDHL;aws;route53_public_hosted_zones_cloudwatch_logging_enabled;Check if Route53 public hosted zones are logging queries to CloudWatch Logs.;;FAIL;Route53 Public Hosted Zone Z0332362F8PDXTHZBDHL has query logging disabled.;route53;;medium;AwsRoute53HostedZone;;owner=calibo | environment=dev | cost_code=ibdp | tenant=pipelinetest;Check if Route53 public hosted zones are logging queries to CloudWatch Logs.;"If logs are not enabled; monitoring of service use and threat analysis is not possible.";https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/monitoring-hosted-zones-with-cloudwatch.html;Enable CloudWatch logs and define metrics and uses cases for the events recorded.;https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/monitoring-hosted-zones-with-cloudwatch.html;;;aws route53 create-query-logging-config  --hosted-zone-id <zone_id>  --cloud-watch-logs-log-group-arn <log_group_arn>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Route53/enable-query-logging.html;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01;forensics-ready;;;;;58264182205;;;;;;us-east-1;Z0332362F8PDXTHZBDHL;arn:aws:route53:::hostedzone/Z0332362F8PDXTHZBDHL
2025-07-03T18:13:33.798139;prowler-aws-s3_account_level_public_access_blocks-058264182205-us-east-1-058264182205;aws;s3_account_level_public_access_blocks;Check S3 Account Level Public Access Block.;Data Protection;FAIL;Block Public Access is not configured for the account 058264182205.;s3;;high;AwsS3Bucket;;;Check S3 Account Level Public Access Block.;Public access policies may be applied to sensitive data buckets.;;You can enable Public Access Block at the account level to prevent the exposure of your data stored in S3.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/access-control-block-public-access.html;https://docs.bridgecrew.io/docs/bc_aws_s3_21#cloudformation;https://docs.bridgecrew.io/docs/bc_aws_s3_21#terraform;aws s3control put-public-access-block --public-access-block-configuration BlockPublicAcls=true,IgnorePublicAcls=true,BlockPublicPolicy=true,RestrictPublicBuckets=true --account-id <account_id>;https://github.com/cloudmatos/matos/tree/master/remediations/aws/s3/s3control/block-public-access;HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i | CIS-1.5: 2.1.5 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_3_8, 3_4_6, 3_13_2, 3_13_5 | AWS-Foundational-Security-Best-Practices: s3 | CISA: your-systems-3, your-data-2 | CIS-1.4: 2.1.5 | FedRAMP-Low-Revision-4: ac-3, ac-17, cm-2, sc-7 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g | NIST-800-53-Revision-5: ac_2_6, ac_3, ac_3_7, ac_4_21, ac_6, ac_17_b, ac_17_1, ac_17_4_a, ac_17_9, ac_17_10, cm_6_a, cm_9_b, mp_2, sc_7_2, sc_7_3, sc_7_7, sc_7_9_a, sc_7_11, sc_7_12, sc_7_16, sc_7_20, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_b, sc_7_c, sc_25 | NIST-CSF-1.1: ac_3, ac_5, ds_5, ip_8, pt_3 | FedRamp-Moderate-Revision-4: ac-3, ac-6, ac-17-1, ac-21-b, cm-2, sc-4, sc-7-3, sc-7 | FFIEC: d3-pc-im-b-1 | CIS-2.0: 2.1.5 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP07 | MITRE-ATTACK: T1530 | NIST-800-53-Revision-4: sc_7_3, sc_7;;;;;;58264182205;;;;;;us-east-1;058264182205;arn:aws:iam::058264182205:root
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-cf-templates-188x4kos358on-us-east-1;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket cf-templates-188x4kos358on-us-east-1 has bucket ACLs disabled.;s3;;medium;AwsS3Bucket;;;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;cf-templates-188x4kos358on-us-east-1;arn:aws:s3:::cf-templates-188x4kos358on-us-east-1
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-databricks-automation-test;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket databricks-automation-test has bucket ACLs disabled.;s3;;medium;AwsS3Bucket;;;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;databricks-automation-test;arn:aws:s3:::databricks-automation-test
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-do-not-delete-ssm-diagnosis-058264182205-us-east-1-fv12f;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket do-not-delete-ssm-diagnosis-058264182205-us-east-1-fv12f has bucket ACLs disabled.;s3;;medium;AwsS3Bucket;;QuickSetupDefinitionID=fv12f | aws:cloudformation:stack-name=StackSet-AWS-QuickSetup-SSM-LA-fv12f-00dc7567-7473-427a-88f0-89593770b980 | QuickSetupManagerAccount=058264182205 | QuickSetupDocumentVersionName=2.0 | aws:cloudformation:stack-id=arn:aws:cloudformation:us-east-1:058264182205:stack/StackSet-AWS-QuickSetup-SSM-LA-fv12f-00dc7567-7473-427a-88f0-89593770b980/87a91ce0-4ffe-11f0-bdc1-0affc9ef382b | QuickSetupManagerRegion=us-east-1 | aws:cloudformation:logical-id=DiagnosisBucket | QuickSetupDocument=AWSQuickSetupType-SSM | QuickSetupManagerArn=arn:aws:ssm-quicksetup:us-east-1:058264182205:configuration-manager/864caafe-073a-41b8-8877-c20b64cc5234 | QuickSetupManagerID=864caafe-073a-41b8-8877-c20b64cc5234;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;do-not-delete-ssm-diagnosis-058264182205-us-east-1-fv12f;arn:aws:s3:::do-not-delete-ssm-diagnosis-058264182205-us-east-1-fv12f
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-lambda058264182205;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket lambda058264182205 has bucket ACLs disabled.;s3;;medium;AwsS3Bucket;;;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;lambda058264182205;arn:aws:s3:::lambda058264182205
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-lazsa-productpoc-kafka-broker-logs;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;FAIL;S3 Bucket lazsa-productpoc-kafka-broker-logs has bucket ACLs enabled.;s3;;medium;AwsS3Bucket;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;lazsa-productpoc-kafka-broker-logs;arn:aws:s3:::lazsa-productpoc-kafka-broker-logs
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-pentest-tools-s3bucket;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket pentest-tools-s3bucket has bucket ACLs disabled.;s3;;medium;AwsS3Bucket;;;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;pentest-tools-s3bucket;arn:aws:s3:::pentest-tools-s3bucket
2025-07-03T18:13:33.798139;prowler-aws-s3_bucket_acl_prohibited-058264182205-us-east-1-productpoc-calibo-bucket;aws;s3_bucket_acl_prohibited;Check if S3 buckets have ACLs enabled;Logging and Monitoring;PASS;S3 Bucket productpoc-calibo-bucket has bucket ACLs disabled.;s3;;medium;AwsS3Bucket;;Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform | Application=Lazsa;Check if S3 buckets have ACLs enabled;S3 ACLs are a legacy access control mechanism that predates IAM. IAM and bucket policies are currently the preferred methods.;;Ensure that S3 ACLs are disabled (BucketOwnerEnforced). Use IAM policies and bucket policies to manage access.;https://docs.aws.amazon.com/AmazonS3/latest/userguide/about-object-ownership.html;https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-ownershipcontrols.html;;aws s3api put-bucket-ownership-controls --bucket <bucket-name> --ownership-controls Rules=[{ObjectOwnership=BucketOwnerEnforced}];;AWS-Foundational-Security-Best-Practices: s3 | CISA: your-data-2 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP02;;;;;;58264182205;;;;;;us-east-1;productpoc-calibo-bucket;arn:aws:s3:::productpoc-calibo-bucket
